# Performance Monitoring Events for Intel Core i7 and i5 Processors Based on the Nehalem-EP Microarchitecture - V2
# 8/16/2016 3:12:15 PM
# Copyright (c) 2007 - 2016 Intel Corporation. All rights reserved.
EventCode	UMask	EventName	BriefDescription	Counter	SampleAfterValue	MSRIndex	MSRValue	CounterMask	Invert	AnyThread	EdgeDetect	PEBS
0xA2	0x20	RESOURCE_STALLS.FPCW	FPU control word write stall cycles	0,1,2,3	2000000	0	0	0	0	0	0	0
0xA2	0x2	RESOURCE_STALLS.LOAD	Load buffer stall cycles	0,1,2,3	2000000	0	0	0	0	0	0	0
0xA2	0x40	RESOURCE_STALLS.MXCSR	MXCSR rename stall cycles	0,1,2,3	2000000	0	0	0	0	0	0	0
0xA2	0x80	RESOURCE_STALLS.OTHER	Other Resource related stall cycles	0,1,2,3	2000000	0	0	0	0	0	0	0
0xA2	0x10	RESOURCE_STALLS.ROB_FULL	ROB full stall cycles	0,1,2,3	2000000	0	0	0	0	0	0	0
0xA2	0x4	RESOURCE_STALLS.RS_FULL	Reservation Station full stall cycles	0,1,2,3	2000000	0	0	0	0	0	0	0
0xA2	0x8	RESOURCE_STALLS.STORE	Store buffer stall cycles	0,1,2,3	2000000	0	0	0	0	0	0	0
0x4	0x7	SB_DRAIN.ANY	All Store buffer stall cycles	0,1,2,3	200000	0	0	0	0	0	0	0
0xD4	0x1	SEG_RENAME_STALLS	Segment rename stall cycles	0,1,2,3	2000000	0	0	0	0	0	0	0
0x12	0x4	SIMD_INT_128.PACK	128 bit SIMD integer pack operations	0,1,2,3	200000	0	0	0	0	0	0	0
0x12	0x20	SIMD_INT_128.PACKED_ARITH	128 bit SIMD integer arithmetic operations	0,1,2,3	200000	0	0	0	0	0	0	0
0x12	0x10	SIMD_INT_128.PACKED_LOGICAL	128 bit SIMD integer logical operations	0,1,2,3	200000	0	0	0	0	0	0	0
0x12	0x1	SIMD_INT_128.PACKED_MPY	128 bit SIMD integer multiply operations	0,1,2,3	200000	0	0	0	0	0	0	0
0x12	0x2	SIMD_INT_128.PACKED_SHIFT	128 bit SIMD integer shift operations	0,1,2,3	200000	0	0	0	0	0	0	0
0x12	0x40	SIMD_INT_128.SHUFFLE_MOVE	128 bit SIMD integer shuffle/move operations	0,1,2,3	200000	0	0	0	0	0	0	0
0x12	0x8	SIMD_INT_128.UNPACK	128 bit SIMD integer unpack operations	0,1,2,3	200000	0	0	0	0	0	0	0
0xFD	0x4	SIMD_INT_64.PACK	SIMD integer 64 bit pack operations	0,1,2,3	200000	0	0	0	0	0	0	0
0xFD	0x20	SIMD_INT_64.PACKED_ARITH	SIMD integer 64 bit arithmetic operations	0,1,2,3	200000	0	0	0	0	0	0	0
0xFD	0x10	SIMD_INT_64.PACKED_LOGICAL	SIMD integer 64 bit logical operations	0,1,2,3	200000	0	0	0	0	0	0	0
0xFD	0x1	SIMD_INT_64.PACKED_MPY	SIMD integer 64 bit packed multiply operations	0,1,2,3	200000	0	0	0	0	0	0	0
0xFD	0x2	SIMD_INT_64.PACKED_SHIFT	SIMD integer 64 bit shift operations	0,1,2,3	200000	0	0	0	0	0	0	0
0xFD	0x40	SIMD_INT_64.SHUFFLE_MOVE	SIMD integer 64 bit shuffle/move operations	0,1,2,3	200000	0	0	0	0	0	0	0
0xFD	0x8	SIMD_INT_64.UNPACK	SIMD integer 64 bit unpack operations	0,1,2,3	200000	0	0	0	0	0	0	0
0xB8	0x1	SNOOP_RESPONSE.HIT	Thread responded HIT to snoop	0,1,2,3	100000	0	0	0	0	0	0	0
0xB8	0x2	SNOOP_RESPONSE.HITE	Thread responded HITE to snoop	0,1,2,3	100000	0	0	0	0	0	0	0
0xB8	0x4	SNOOP_RESPONSE.HITM	Thread responded HITM to snoop	0,1,2,3	100000	0	0	0	0	0	0	0
0xF6	0x1	SQ_FULL_STALL_CYCLES	Super Queue full stall cycles	0,1,2,3	2000000	0	0	0	0	0	0	0
0xF4	0x10	SQ_MISC.SPLIT_LOCK	Super Queue lock splits across a cache line	0,1,2,3	2000000	0	0	0	0	0	0	0
0xC7	0x4	SSEX_UOPS_RETIRED.PACKED_DOUBLE	SIMD Packed-Double Uops retired (Precise Event)	0,1,2,3	200000	0	0	0	0	0	0	1
0xC7	0x1	SSEX_UOPS_RETIRED.PACKED_SINGLE	SIMD Packed-Single Uops retired (Precise Event)	0,1,2,3	200000	0	0	0	0	0	0	1
0xC7	0x8	SSEX_UOPS_RETIRED.SCALAR_DOUBLE	SIMD Scalar-Double Uops retired (Precise Event)	0,1,2,3	200000	0	0	0	0	0	0	1
0xC7	0x2	SSEX_UOPS_RETIRED.SCALAR_SINGLE	SIMD Scalar-Single Uops retired (Precise Event)	0,1,2,3	200000	0	0	0	0	0	0	1
0xC7	0x10	SSEX_UOPS_RETIRED.VECTOR_INTEGER	SIMD Vector Integer Uops retired (Precise Event)	0,1,2,3	200000	0	0	0	0	0	0	1
0x6	0x4	STORE_BLOCKS.AT_RET	Loads delayed with at-Retirement block code	0,1,2,3	200000	0	0	0	0	0	0	0
0x6	0x8	STORE_BLOCKS.L1D_BLOCK	Cacheable loads delayed with L1D block code	0,1,2,3	200000	0	0	0	0	0	0	0
0x19	0x1	TWO_UOP_INSTS_DECODED	Two Uop instructions decoded	0,1,2,3	2000000	0	0	0	0	0	0	0
0xDB	0x1	UOP_UNFUSION	Uop unfusions due to FP exceptions	0,1,2,3	2000000	0	0	0	0	0	0	0
0xD1	0x4	UOPS_DECODED.ESP_FOLDING	Stack pointer instructions decoded	0,1,2,3	2000000	0	0	0	0	0	0	0
0xD1	0x8	UOPS_DECODED.ESP_SYNC	Stack pointer sync operations	0,1,2,3	2000000	0	0	0	0	0	0	0
0xD1	0x2	UOPS_DECODED.MS_CYCLES_ACTIVE	Uops decoded by Microcode Sequencer	0,1,2,3	2000000	0	0	1	0	0	0	0
0xD1	0x1	UOPS_DECODED.STALL_CYCLES	Cycles no Uops are decoded	0,1,2,3	2000000	0	0	1	1	0	0	0
0xB1	0x3F	UOPS_EXECUTED.CORE_ACTIVE_CYCLES	Cycles Uops executed on any port (core count)	0,1,2,3	2000000	0	0	1	0	1	0	0
0xB1	0x1F	UOPS_EXECUTED.CORE_ACTIVE_CYCLES_NO_PORT5	Cycles Uops executed on ports 0-4 (core count)	0,1,2,3	2000000	0	0	1	0	1	0	0
0xB1	0x3F	UOPS_EXECUTED.CORE_STALL_COUNT	Uops executed on any port (core count)	0,1,2,3	2000000	0	0	1	1	1	1	0
0xB1	0x1F	UOPS_EXECUTED.CORE_STALL_COUNT_NO_PORT5	Uops executed on ports 0-4 (core count)	0,1,2,3	2000000	0	0	1	1	1	1	0
0xB1	0x3F	UOPS_EXECUTED.CORE_STALL_CYCLES	Cycles no Uops issued on any port (core count)	0,1,2,3	2000000	0	0	1	1	1	0	0
0xB1	0x1F	UOPS_EXECUTED.CORE_STALL_CYCLES_NO_PORT5	Cycles no Uops issued on ports 0-4 (core count)	0,1,2,3	2000000	0	0	1	1	1	0	0
0xB1	0x1	UOPS_EXECUTED.PORT0	Uops executed on port 0	0,1,2,3	2000000	0	0	0	0	0	0	0
0xB1	0x40	UOPS_EXECUTED.PORT015	Uops issued on ports 0, 1 or 5	0,1,2,3	2000000	0	0	0	0	0	0	0
0xB1	0x40	UOPS_EXECUTED.PORT015_STALL_CYCLES	Cycles no Uops issued on ports 0, 1 or 5	0,1,2,3	2000000	0	0	1	1	0	0	0
0xB1	0x2	UOPS_EXECUTED.PORT1	Uops executed on port 1	0,1,2,3	2000000	0	0	0	0	0	0	0
0xB1	0x4	UOPS_EXECUTED.PORT2_CORE	Uops executed on port 2 (core count)	0,1,2,3	2000000	0	0	0	0	1	0	0
0xB1	0x80	UOPS_EXECUTED.PORT234_CORE	Uops issued on ports 2, 3 or 4	0,1,2,3	2000000	0	0	0	0	1	0	0
0xB1	0x8	UOPS_EXECUTED.PORT3_CORE	Uops executed on port 3 (core count)	0,1,2,3	2000000	0	0	0	0	1	0	0
0xB1	0x10	UOPS_EXECUTED.PORT4_CORE	Uops executed on port 4 (core count)	0,1,2,3	2000000	0	0	0	0	1	0	0
0xB1	0x20	UOPS_EXECUTED.PORT5	Uops executed on port 5	0,1,2,3	2000000	0	0	0	0	0	0	0
0xE	0x1	UOPS_ISSUED.ANY	Uops issued	0,1,2,3	2000000	0	0	0	0	0	0	0
0xE	0x1	UOPS_ISSUED.CORE_STALL_CYCLES	Cycles no Uops were issued on any thread	0,1,2,3	2000000	0	0	1	1	1	0	0
0xE	0x1	UOPS_ISSUED.CYCLES_ALL_THREADS	Cycles Uops were issued on either thread	0,1,2,3	2000000	0	0	1	0	1	0	0
0xE	0x2	UOPS_ISSUED.FUSED	Fused Uops issued	0,1,2,3	2000000	0	0	0	0	0	0	0
0xE	0x1	UOPS_ISSUED.STALL_CYCLES	Cycles no Uops were issued	0,1,2,3	2000000	0	0	1	1	0	0	0
0xC2	0x1	UOPS_RETIRED.ACTIVE_CYCLES	Cycles Uops are being retired	0,1,2,3	2000000	0	0	1	0	0	0	1
0xC2	0x1	UOPS_RETIRED.ANY	Uops retired (Precise Event)	0,1,2,3	2000000	0	0	0	0	0	0	1
0xC2	0x4	UOPS_RETIRED.MACRO_FUSED	Macro-fused Uops retired (Precise Event)	0,1,2,3	2000000	0	0	0	0	0	0	1
0xC2	0x2	UOPS_RETIRED.RETIRE_SLOTS	Retirement slots used (Precise Event)	0,1,2,3	2000000	0	0	0	0	0	0	1
0xC2	0x1	UOPS_RETIRED.STALL_CYCLES	Cycles Uops are not retiring (Precise Event)	0,1,2,3	2000000	0	0	1	1	0	0	1
0xC2	0x1	UOPS_RETIRED.TOTAL_CYCLES	Total cycles using precise uop retired event (Precise Event)	0,1,2,3	2000000	0	0	16	1	0	0	1
0xC0	0x1	INST_RETIRED.TOTAL_CYCLES_PS	Total cycles (Precise Event)	0,1,2,3	2000000	0	0	16	1	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_0	Memory instructions retired above 0 clocks (Precise Event)	3	2000000	0x3F6	0x0	0	0	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_1024	Memory instructions retired above 1024 clocks (Precise Event)	3	100	0x3F6	0x400	0	0	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_128	Memory instructions retired above 128 clocks (Precise Event)	3	1000	0x3F6	0x80	0	0	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_16	Memory instructions retired above 16 clocks (Precise Event)	3	10000	0x3F6	0x10	0	0	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_16384	Memory instructions retired above 16384 clocks (Precise Event)	3	5	0x3F6	0x4000	0	0	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_2048	Memory instructions retired above 2048 clocks (Precise Event)	3	50	0x3F6	0x800	0	0	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_256	Memory instructions retired above 256 clocks (Precise Event)	3	500	0x3F6	0x100	0	0	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_32	Memory instructions retired above 32 clocks (Precise Event)	3	5000	0x3F6	0x20	0	0	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_32768	Memory instructions retired above 32768 clocks (Precise Event)	3	3	0x3F6	0x8000	0	0	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_4	Memory instructions retired above 4 clocks (Precise Event)	3	50000	0x3F6	0x4	0	0	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_4096	Memory instructions retired above 4096 clocks (Precise Event)	3	20	0x3F6	0x1000	0	0	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_512	Memory instructions retired above 512 clocks (Precise Event)	3	200	0x3F6	0x200	0	0	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_64	Memory instructions retired above 64 clocks (Precise Event)	3	2000	0x3F6	0x40	0	0	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_8	Memory instructions retired above 8 clocks (Precise Event)	3	20000	0x3F6	0x8	0	0	0	0	2
0xB	0x10	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_8192	Memory instructions retired above 8192 clocks (Precise Event)	3	10	0x3F6	0x2000	0	0	0	0	2
